Regiao;Ano;Consumo_Servicos;Consumo_Agricultura;Consumo_Industria;Consumo_Domestico;CDD;HDD;POP;IA;IB;IC;ID;IE;DA;DB;DC;DD;DE;VAB_Agricultura;VAB_Industria;VAB_Servicos;Salarios;D1;D2;D3;I1;I2;I3;I4;I5
Leziria do Tejo;2010;338773215;122019639;432664056;356263804;211,45;793,36;247706;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;334,9202824;873,1139736;2319,629851;14578,35426;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Leziria do Tejo;2011;343464699;113418989;422759396;332067788;92,9;685,62;247696;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;297,3634409;819,7075269;2231,256989;14424,61892;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Leziria do Tejo;2012;342996997;117849580;396876585;314117974;124;871,43;246626;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;288,5318489;745,6572264;2033,197661;13644,55465;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Leziria do Tejo;2013;348560405;109034308;374652158;298703932;259,33;856,8;244485;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;310,9891258;715,1998309;2003,471677;14116,48649;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Leziria do Tejo;2014;301944299;101072756;412094516;313271322;40,76;778,14;242215;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;308,6064991;697,4009445;2044,148788;14192,32481;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Leziria do Tejo;2015;297888251;119448484;432081558;312116855;80,18;719,7;240329;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;349,4017202;727,798825;2089,578006;14406,76216;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Leziria do Tejo;2016;299543604;114542740;426641833;313313663;244,73;789,21;238568;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;370,473;777,635;2118,396;14625,82608;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Leziria do Tejo;2017;301729774;129860312;444352933;304761922;251,62;682,35;236790;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;383,2928874;829,9595541;2146,454572;15269,1166;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Leziria do Tejo;2018;308835931;122931907;442174083;317641782;236;873,13;235411;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;364,4192788;812,0485169;2220,787216;15933,77233;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Leziria do Tejo;2019;309060296;123406452;463208489;314127672;183,55;645,04;234854;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;375,9743574;824,3852578;2334,989162;17063,65729;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
Leziria do Tejo;2020;291680472;103206768;475649227;326784745;291,29;566,75;236060;228,6017806;168,4818489;132,6532905;120,7753445;51,74695331;302,9060881;201,6231005;179,6856992;166,0239161;160,1268054;365,0930107;859,1931718;2253,861675;17463,55671;25,73254775;21,19945622;20,14840404;14,24580116;12,44508802;9,801575242;7,673338107;6,672392279
Leziria do Tejo;2021;293047952;111419620;487355463;347536012;110,48;608,34;239059;233,474156;170,6471595;131,0858603;126,5192461;78,40155413;297,8029137;210,2101163;188,5688408;173,5893519;166,6505138;352,7348891;863,278503;2342,889361;18320,52886;25,00341409;20,49232037;19,42709754;17,94011924;15,5870878;13,04972566;12,01491868;11,36323526
Leziria do Tejo;2022;307444449;113174230;496706829;331047013;223,2;571,73;242053;206,0890887;164,0955949;139,0867308;145,7290138;141,0036313;287,5688872;230,4892178;216,128605;204,610293;201,143995;311,132559;870,4422081;2517,268331;19972,99525;31,74489689;26,17398295;24,44747974;30,26574757;28,43064039;26,81196738;25,6527021;26,90536691
Medio Tejo;1995;166568184;21556948;331384558;173798678;271,6;701,82;252652;208,6078879;216,3730516;178,0325558;152,7957737;135,7285909;342,5044188;235,6035176;206,4335532;197,1950732;158,1986333;269,6566345;903,0044183;1584,290764;7480,392157;15,82176659;14,67690798;11,51833376;12,10984472;9,441055261;7,209294394;6,31769052;-5,283300638
Medio Tejo;1996;180332225;22253492;331289888;186376332;207,45;949,14;252537;190,2267667;197,3670615;162,0536471;138,6924652;123,0148614;319,1331241;222,0648368;197,5127246;189,9526193;154,9715386;225,0124203;985,5904127;1582,026998;7907,935454;15,62968621;14,49872649;11,37849818;11,46693587;9,116659359;7,017872939;6,150828212;-3,517135095
Medio Tejo;1997;185760597;22657618;334823045;192530524;203,69;664,24;252535;181,6240445;188,4763612;154,5912783;132,0765232;117,0164864;312,0096746;216,1109327;192,4811616;184,3114029;151,0185906;206,2080486;1002,525569;1684,630783;8370,520704;18,06461113;16,75746092;13,15113701;11,85641087;9,650124077;7,511913121;6,613140978;-1,906371491
Medio Tejo;1998;199302844;24628058;350688955;201995711;282,84;928,95;252758;171,6585205;178,0598456;145,9060635;124,5683134;110,1469375;314,2817588;210,6588681;187,8065995;181,0184239;149,4854642;203,5871525;1011,107683;1806,205227;8916,799799;17,62200432;16,34688102;12,82891681;11,34873593;9,134737978;7,206666694;6,299687593;-0,391213412
Medio Tejo;1999;212094430;25810637;372741541;219490230;247,6;1059,23;253208;160,6860922;157,5297583;129,1227527;110,184749;97,41594342;302,9404971;203,9656473;182,2664957;175,9299766;145,9784642;199,640992;1030,102584;1920,944845;9459,365841;17,25362053;16,00515337;12,56073136;10,46049011;8,270610286;6,390456128;5,492507861;1,053286107
Medio Tejo;2000;227501027;27426486;394824160;193978805;215,4;1062,25;253960;156,1708754;153,0867109;125,4694196;107,1046219;94,6277746;292,7677972;196,0561601;176,8724926;169,291407;142,873023;205,5623681;1114,51892;2004,858333;9852,697325;20,16591267;18,70671287;14,68089618;11,48692577;9,535904983;8,023352982;7,046317394;2,431095719
Medio Tejo;2001;238160511;32191810;404849743;205596596;160,39;1033,95;254419;153,7516048;150,6165987;123,4919805;105,3634668;93,09605149;284,9689008;193,367734;175,2605359;168,1908768;140,6382134;179,0524673;1161,371198;2038,626332;10316,40665;22,67465388;21,03392226;16,50727369;13,4089718;11,64488995;10,27877779;9,0789934;3,726775572
Medio Tejo;2002;250216158;36860263;407510016;216416015;104,33;927,64;254293;150,9707138;137,1273785;113,8810229;99,51529751;91,1570573;280,1789673;191,8648385;171,5355763;163,7254761;136,0460989;164,4953913;1128,583138;1999,266245;10763,76864;23,04175283;21,37445804;16,77452376;12,51129563;10,54879054;8,944782748;7,539937246;4,876709508
Medio Tejo;2003;260438400;37396565;410016993;222798337;248,71;1017,89;253781;149,8845863;133,8120171;111,1213312;97,12874159;88,9348828;275,0511733;190,2602173;170,043525;161,5282265;137,8782286;167,4270077;1083,487815;2061,968179;11360,35636;23,06256103;21,23470022;16,01794345;11,64443928;9,905021649;8,521700984;7,335050121;5,967842222
Medio Tejo;2004;272289264;40898860;466240067;285547096;193,42;1139,12;253180;148,1399061;131,7749041;109,425685;95,5032206;87,60568232;227,9837054;160,7841593;146,919667;140,8264489;128,7051023;170,6955197;1028,425576;2110,545457;11981,06745;23,06162595;21,12387944;14,17893083;10,86402856;9,41143622;8,114837772;6,744000758;5,584049341
Medio Tejo;2005;283447731;42482439;495779717;260752154;222,15;1129,17;252521;148,0506582;135,1066643;112,6783615;98,72032203;90,72725669;227,3792325;161,829865;148,3521231;141,576765;130,04616;159,2349847;938,1257991;2119,13938;12790,01084;23,91119534;21,67313704;14,76191917;11,28159184;10,13896916;8,960862334;7,295063288;5,916911362
Medio Tejo;2006;304763911;40295468;518226830;260752154;274,62;990,55;251725;156,297719;149,1826736;123,9884144;108,3586425;99,26071557;239,5541042;169,0456543;157,3970542;149,2841405;138,9153397;164,5546709;989,8299551;2163,658484;12807,41817;25,21175519;22,61651322;16,13326828;13,17723907;12,02701898;10,65715624;8,836821226;7,470451655
Medio Tejo;2007;253545857;37255485;438460570;269909176;127,02;1020,89;251079;160,7463546;153,2803029;127,4884881;111,4251648;102,1491613;244,2120247;174,136297;163,2330023;155,4340784;145,7489509;125,178537;1067,955341;2195,496561;13717,06715;24,84837737;21,07689006;15,1583473;13,76050316;12,5617995;10,88241872;9,076903958;8,020271657
Medio Tejo;2008;312278024;42198124;500283174;315654673;101,58;1029,13;250328;177,274146;126,5928424;104,0678185;94,0750996;55,37401696;244,8381759;175,9491446;164,9359609;156,9948571;147,6769272;121,7543789;920,8019957;2247,89138;14158,817;24,84156797;19,23625995;17,47179975;16,17119612;14,73563504;13,20526606;11,71338612;10,60407035
Medio Tejo;2009;308866666;46341472;455455725;328105026;196,64;919,62;249413;178,3415639;128,6168792;106,1761936;93,85265159;61,94059747;243,1056337;175,6421544;164,8132694;158,702709;151,3696894;116,5936226;903,9947674;2218,954367;14632,89746;23,39648662;17,91875293;15,49015412;15,74411516;13,98713245;11,89384975;10,37126202;9,395755417
Medio Tejo;2010;317954423;44973260;431685160;340268112;312,05;1074,3;248435;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;133,4441302;951,8948055;2242,498675;14900,12841;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Medio Tejo;2011;349050304;47444452;424361216;319675132;162,84;894,77;247382;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;125,6526882;913,0032258;2170,360215;14674,21802;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Medio Tejo;2012;340258809;36517010;403463469;297606899;193,85;1124,58;245459;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;122,1336804;812,6022824;2000,809389;13870,01206;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Medio Tejo;2013;273854759;30334696;367361905;234413524;345,46;1101,74;242583;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;127,6849371;772,7121104;1982,903586;14679,50634;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Medio Tejo;2014;233862312;39130290;380768514;242049846;117,33;938,32;239751;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;126,1155646;804,1161187;1953,471003;14594,88378;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Medio Tejo;2015;242108421;37615961;389732230;240155259;205;865,43;237235;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;134,6515755;812,5551057;2021,518139;15074,03301;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Medio Tejo;2016;249117517;33757869;404450568;242906519;378,32;1000,73;234991;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;129,279;879,445;2075,893;15471,27937;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Medio Tejo;2017;245528370;41975356;429360240;233015259;367,93;850,33;232812;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;135,6624248;866,8905988;2138,819177;15843,87431;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Medio Tejo;2018;303662922;45200110;482716359;293908153;339,03;1092,68;230770;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;130,8990291;921,2261177;2146,577628;16602,01806;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Medio Tejo;2019;309333430;45941210;484314744;287239413;242,83;857,39;229485;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;139,0856002;879,090385;2231,813232;17645,29369;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
